M4153063,"Install Bollard Per MAG STD DTL 140, Type 2, Removable",Each,
M4153100,"Guard Rail, ADOT Standard Details, C-10 Series",Lin. Ft.,
M4153101,"Guard Rail Thrie Beam Transition, ADOT Standard Detail SD 1.03",Each,
M4153102,"Guard Rail End Terminal Assembly, per Plans",Each,
M4153103,Guard Rail Thrie Beam per ADOT Std Detail SD-1.03,Lin. Ft.,
M4153105,"Safety Rail, MAG Detail 145",Lin. Ft.,
M4153106,"Guard Rail, G4 (1W) per ADOT Detail Std. C-10.20 (Modified with 72"" Posts)",Lin. Ft.,
M4153107,"Remove & Replace Guardrail, Contingent Item",Lin. Ft.,
M4153108,"Guardrail, MCDOT Standard Details",Lin. Ft.,
M4153121,"Guard Rail Anchor Assembly, ADOT Standard Detail C-10.21",Each,
M4153123,"Guard Rail Anchor Assembly, ADOT Standard Detail C-10.23",Each,
M4153140,"Guard Rail Terminal, SRT-350",Each,
M4153145,Guard Rail Anchor Assembly Steel Post ADOT Standard Detail C-10.45,Each,
M4153146,"Guard Rail End Terminal Assembly, ADOT Std. Detail C-10.45 (length = 12'-6"". ADOT Std. Detail C
-10.03)",Each,
M4154001,Safety Post / Bollard,Each,
420,Fencing,,
M4200000,Chain Link Fence and Gate per Plans,Lin. Ft.,
M4200002,3-Foot Chain Link Fence (Galv),Lin. Ft.,
M4200003,"3-Foot Chain Link Fence (Galv), Remove & Replace",Lin. Ft.,
M4200004,4-Foot Chain Link Fence (Galv),Lin. Ft.,
M4200005,6-Foot Chain Link Fence (Galv),Lin. Ft.,
M4200006,Temporary 6-Foot Chain Link Fence,Lin. Ft.,
M4200007,6-Foot Steel Gate with Lock,Each,
M4200008,Temporary Fence,Lin. Ft.,
M4200009,Sliding Gate Per Plans,Each,
M4200010,"Single 10' Wide Gate, 4.5' High, ADOT Det. C-12.20",Each,
M4200011,Swing Gate Per Plans,Each,
M4200012,12-Foot Steel Gate with Lock,Each,
M4200013,8-Foot Chain Link Fence (Galv),Lin. Ft.,
M4200014,Gates for Maintenance Road,Each,
M4200015,"Flood Gate, ADOT Detail C-12.10",Lin. Ft.,
M4200016,"16' Wide Double Swing Chain Link Gate, 4' High, ADOT Det. C-12.20",Each,
M4200017,"Fence Gate, Type 1, Single, ADOT Detail C-12.10",Each,
M4200018,"Fence Gate, Type 1, Double, ADOT Detail C-12.10",Each,
M4200019,"16' Wide Double Swing Chain Link Gate, 72"" High, ADOT Det. C-12.20",Each,
M4200020,Equestrian Gate Per Detail,Each,
M4200021,"14' Wide Double Swing Chain Link Gate, 4' High, ADOT Det. C-12.20",Each,
M4200023,3' Chain Link Fence (PVC Coated),Lin. Ft.,
M4200024,3' Chain Link Fence,Lin. Ft.,
M4200025,"Woven Wire Fence, ADOT Det. C-12.10, Type 4",Lin. Ft.,
M4200026,6' Chain Link Fence (PVC Coated),Lin. Ft.,
M4200027,Ornamental Iron Fence,Lin. Ft.,
M4200028,"Chain Link Gate, ADOT Detail C-12.20",Each,
M4200029,"Chain Link Gate, ADOT Detail C-12.20",Each,
M4200030,"4-Strand Barbed Wire Fence, ADOT Detail C-12.10",Lin. Ft.,
M4200031,Relocate 4-foot Wire Fence,L. F.,
M4200032,Remove and Relocate Fence to R/W per Plans,Lin. Ft.,
M4200033,Remove and Replace Block Wall Block Wall to R/W (Contingent Item),Sq. Ft.,
M4200035,"Woven Wire Fence, ADOT Detail C-12.10, Type 2",Lin. Ft.,
M4200038,"Chain Link Fence, ADOT Detail C-12.20, Type 2, H=8'0""",Lin. Ft.,
M4200045,"Chain Link Fence, ADOT Detail C-12.20, Type 1, H=4'-6""",Lin. Ft.,
M4200048,"Chain Link Fence, ADOT Detail C-12.20, Type 1, H=4'0""",Lin. Ft.,
M4200072,"Chain Link Fence, ADOT Detail C-12.20, Type 1, H=72""",Lin. Ft.,
M4200075,"Chain Link Fence, ADOT Detail C-12.20, Type 2, H=6'",Lin. Ft.,
M4200076,"Chain Link Fence, ADOT Detail C-12.20, Type 1, H=14'",Lin. Ft.,
M4200100,Relocate Fence per Plans,Lin. Ft.,
M4200125,5' Chain Link Fence,Lin. Ft.,
M4200133,Relocate 28' Wide Manual Roll / Slide Chain Link Gate,Lin. Ft.,
M4200134,Relocate  Manual Roll / Slide Wrought Iron Gate,Each,
M4200135,Relocate Motorized Slide Wrought Iron Gate,Each,
M4200136,Relocate Manual Roll / Slide Chain Link Gate,Each,
M4200137,Remove and Relocate Steel Pipe Swing Gate,Each,
M4200504,"Cattle Guard, 4 Unit ADOT Detail C-11.10",Each,
M4200505,"Cattle Guard, 5 Unit, ADOT Detail C-11.10",Each,
M4200506,"Cattle Guard, 6 Unit, ADOT Detail C-11.10",Each,
M4200507,"Cattle Guard, 7 Unit, ADOT Detail C-11.10",Each,
M4201000,"Chain Link Fence with Gate, Location and Height per Plans",Lin. Ft.,
M4201002,Relocate Chain Link Fence Per Plans,Lin. Ft.,
M4201004,Dike Security Fence,Lin. Ft.,
M4201006,Remove & Replace 6-Foot Chain Link Fence,Lin. Ft.,
M4201007,Remove and Reset Fence Post,Each,
M4201100,Relocate Chain Link Fence Per Plans,Lin. Ft.,
M4202007,"6-Foot Chain Link Fence Gate, 5' Wide",Each,
M4202008,"6-Foot Chain Link Fence Gate, 6' Wide",Each,
M4202116,5' X 16' Chain Link Fence Gate,Each,
425,Topsoils,,
M4251000,Clean Fill,Cu. Yd.,
M4251002,"6"" (inch) Stabilized Soil, MAG Spec. 792, Type A, per Detail on Plans",Sq. Ft.,
M4251010,"Top Soil in place, Graded per Landscape Plan",Cu. Yd.,
M4251015,Fine Grading,L.S.,
M4251020,Berming and Depression Grading,Sq. Ft.,
M4252000,3 - 10 Cubic Foot Landscape Boulders,Each,
M4252005,Boulder Relocation,Each,
M4252010,"Surface Select Granite Boulders, 2'x 3' x 4'",Each,
M4252020,"Surface Select Granite Boulders, 3.5' x 5'",Each,
M4252030,"Surface Select Granite Boulders, 4' x 6'",Each,
M4252040,"Surface Select Granite Boulders, 2' x 2' x 1'",Each,
M4252050,"Surface Select Granite Boulders, 2' x 2' x 3'",Each,
M4252051,"Boulders, 1' x 1' x 1'",Each,
M4252052,"Boulders, 2' x 2' x 2'",Each,
M4252055,"Boulders, 3' x 3' x 3'",Each,
M4252056,"Boulders, approx. 3' X 3' X 3' (Salvaged)",Each,
M4252060,"Surface Select Granite Boulders, 3' x 3' x 3.5'",Each,
M4252065,"Boulders, Size Varies, See Plans",Each,
M4252070,"3"" to 8"" Diameter Granite Cobble",Cu. Yd.,
M4253000,River Run Rock,Cu. Yd.,
M4253001,River Run Rock,Sq. Ft.,
M4253003,"River Run Rock, 3"" Uncrushed",Cu. Yd.,
M4253006,"River Run Rock, 3"" - 6"", Uncrushed",Cu. Yd.,
M4258001,Slope A Boulder Mix,Sq. Ft.,
M4258002,Slope A Boulder Mix (Grouted),Sq. Ft.,
M4258003,Slope B Boulder Mix,Sq. Ft.,
M4258004,Slope B Boulder Mix (Grouted),Sq. Ft.,
M4258005,Slope C Boulder Mix,Sq. Ft.,
M4258008,"Gravel Mulch, 4"" Thick",Sq. Yd.,
M4258010,"Gravel Mulch, 1"" Thick",Sq. Yd.,
M4259000,Remove Topsoil Per Plans,Cu. Yd.,
430,Landscaping & Planting,,
M4303000,Plant Establishment Guarantee and Maintenance (including water and power if required),Month,
M4303002,Maintain Existing Trees Per Special Provisions,Month,
M4303100,"Survey, Tag and Inventory of Plant Materials",Job,
M4303600,"Landscape Grading to Include Swales and Berms, and for all Landscape Construction",Job,
M4303693,"1/2"" Screened, Decomposed Granite, Mountain Vista Brown, 2"" DEPTH",Cu. Yd.,
M4304000,"Decomposed Granite,  3/4"" Minus For General Landscape",SY,
M4304001,"Decomposed Granite, 1/4"" Minus For Path",Cu. Yd.,
M4304002,"Decomposed Granite,  3/4"" Sized For Tree and Shrub Saucers",Cu. Yd.,
M4304003,"Decomposed Granite, 1/4"" Minus For Multi-Purpose Trails",Cu. Yd.,
M4304004,"Decomposed Granite, Stabilized, for Sidewalk",Sq. Ft.,
M4304005,"Decomposed Granite, Stabilized, for Slopes",Cu. Yd.,
M4304006,"Decomposed Granite, Type ""A"", 3/4"" Sized For General Landscape",Sq. Yd.,
M4304007,"Decomposed Granite, Stabilized for MultiPurpose Trail, 1/4"" Minus, 4"" Thick",Sq. Ft.,
M4304008,"Decomposed Granite, 3/8 Inch Screened for General Landscape",Cu. Yd.,
M4304009,"Decomposed Granite, 1/4"" Minus for General Landscape (Gold)",Cu. Yd.,
M4304010,"Decomposed Granite, 1/2"" Minus For General Landscape",Cu. Yd.,
M4304011,"Decomposed DG 3/4"" minus Match Existing",SY,
M4304013,"Decomposed Granite, 3/4"" Minus For General Landscape (Gold)",Sq. Yd.,
M4304014,"Decomposed Granite, 3/4"" minus for General Landscape (Match Existing)",Sq. Yd.,
M4304020,"Mexican Black Pebbles, Unpolished. 1/2"" to 1"" Size",Ton,
M4304050,"Decomposed Granite, 1/2"" Minus for General Landscape",Cu. Yd.,
M4304075,"Decomposed Granite, 3/4"" Minus for General Landscape",SY,
M4304099,Miscellaneous Landscaping and Irrigation Restoration,L.S.,
M4304100,"Decomposed Granite, 1"" Minus",Cu. Yd.,
M4304101,"Decomposed Granite,  1"" Sized",Cu. Yd.,
M4304102,"Decomposed Granite, 2"" Depth",Sq. Ft.,
M4304103,"Decomposed Granite, Stabilized for Maintenance Road, Per Plans",Cu. Yd.,
M4304108,"Decomposed Granite, 3"" Minus  2"" Thick",Cu. Yd.,
M4304110,"Inert Groundcover, per Plans and Special Provisions",Cu. Yd.,
M4304200,Desert Varnishing,Sq. Ft.,
M4304300,Desert Pavement Mix,Sq. Ft.,
M4304400,Structural Soil,Cu. Yd.,
M4305001,1 Gallon Shrub,Each,
M4305002,5 Gallon Accent,Each,
M4305003,3 Gallon Shrub,Each,
M4305005,5 Gallon Shrub,Each,
M4305006,5 Gallon Tree,Each,
M4305007,7 Gallon Shrub,Each,
M4305010,15 Gallon Shrubs,Each,
M4305015,15 Gallon Tree,Each,
M4305024,"24"" Box, Trees",Each,
M4305030,"30"" Box, Trees",Each,
M4305036,"36"" Box, Trees",Each,
M4305042,"42"" Box, Trees",Each,
M4305045,"42"" Box, Cacti",Each,
M4305048,"48"" Box, Trees",Each,
M4305050,5 Gallon Accent,Each,
M4305054,"54"" Box, Trees",Each,
M4305060,"60"" Box, Trees",Each,
M4305100,"4"" Pot Annuals",Each,
M4305808,"Fan Palm, 8' Height",Each,
M4305810,"Fan Palm, 10' Height",Each,
M4305812,"Fan Palm, 12' Height",Each,
M4305820,Date Palm,Each,
M4305900,Saguaro,Each,
M4305901,Ocotillo,Each,
M4305905,Prickly Pear (5 pads),Each,
M4305915,15 Gallon Cactus,Each,
M4305916,5 gallon cactus,Each,
M4306000,Redwood Headers,Board Ft,
M4306001,Plant Wells with PVC Sleeves,Job,
M4306020,Root Barrier,Lin. Ft.,
M4306025,Root Barrier,Sq. Ft.,
M4306030,Deep Root Emitter Assembly,Each,
M4307001,"Hydroseed, includes establishment of seed beds, seeding, germination, maintenance and water cost.
**DO NOT USE !!! USE M4307005 OR M4307010",Sq. Ft.,
M4307002,Weed Control Pre-emerge,Sq. Yd.,
M4307003,Grass Seeding,Sq. Ft.,
M4307004,Weed Control Post-emerge,Sq. Yd.,
M4307005,"Hydroseed, Type A, Drainage Easements",Sq. Ft.,
M4307006,"Hydroseed, Type ""A"", General Use",Sq. Ft.,
M4307007,Pre-Emergent and Water Applications (2 TOTAL APPLICATIONS),Sq.Ft.,
M4307010,"Hydroseed, Type B, Non-Woody Plant Material",Sq. Ft.,
M4307020,Turf Reinforcement,Sq. Yd.,
M4307100,New Midiron Sod,Sq. Ft.,
M4309000,Tree Maintenance,Month,
M4309005,Trim Existing Tree,Each,
M4309010,Trim Existing Palm Trees,Each,
M4309012,Shave Palm Tree Trunk,Each,
M4309050,Stump Grinding,Each,
M4309800,"Cacti, Transplant",Each,
M4309810,"Saguaro, Transplanting",Lin. Ft.,
M4309820,"Saguaro, Tranplanting",Each,
M4309910,"Blue Palo Verde, Box Out & Move, per Caliper Inch DO NOT USE !!! USE M4321000",Inch,
M4309915,"Ironwood, Box Out & Move, per Caliper Inch DO NOT USE!!! USE M4321000",Inch,
M4309920,"Velvet Mesquite, Box Out & Move, per Caliper Inch DO NOT USE !!! USE M4321000",Inch,
M4309999,Furnish and Install Plant Material per Plan,Job,
431,Palm Tree Transplanting,,
M4311000,Relocate Palm Tree,Each,
4311,,,
M43110000,Landscape and Irrigation Restoration,LS,
432,Tree Relocation Other Than Palm Trees,,
M4320100,"Survey, Tag, and Inventory of Plant Materials",Lump Sum,
M4321000,Box Out Existing Tree,Cal. In.,
M4321001,Box Out Existing Tree,Each,
M4321002,"Box Out, Transport, and Maintain Trees",Cal. In.,
M4321010,Box Out Existing Shrub and Cacti,Each,
M4322000,Spade Out Existing Tree,Each,
M4323000,Plant Existing Box Trees,Each,
M4323010,Plant Existing Boxed Shrub and Cacti,Each,
435,Hardscape,,
M4350100,Manufactured Stone Veneer,Sq. Ft.,
M4353000,"Tree Grates, Furnish and Install",Each,
M4353500,"Steel Edging, per Plan, Furnished and Installed",Lin. Ft.,
M4354000,"Free- Standing Trellis Per Detail, Furnish and Install",Each,
M4354005,"Wall Mounted Trellis Per Detail, Furnish and Install",Each,
M4354010,Engineered Soil for Landscape Planter,Cu. Yd.,
M4354024,"24"" Diameter Landscape Planter",Each,
M4354030,"30"" Diameter Landscape Planter",Each,
M4354048,"48"" Diameter Landscape Planter",Each,
M4354060,"60"" x 60"" Fiberglass Pot w/ Graffiti Resistant Additive, Built in Sub-Floor, Siphon & Drain Plug",Each,
M4354100,"Chairs on Post Support Per Detail, Furnish and Install",Each,
M4354200,"Bench Without Back, Furnish and Install",Each,
M4354201,"Bench Per Detail, Furnish and Install",Each,
M4354300,"Art Panels, Furnish and Install",Each,
M4354400,"Single Shade Canopies, Furnish and Install",Each,
M4354405,"Double Shade Canopies, Furnish and Install",Each,
M4354501,"Bicycle Rack, Furnish and Install",Each,
M4354502,"Bicycle Display, Furnished and Installed",Each,
M4354503,"Shade Canopy-Small, Furnished and Install",Each,
M4354600,"Trash Receptacles, Furnish and Install",Each,
M4354700,Precast Concrete Planter,Each,
M4354710,Irrigation Insert for Precast Concrete Planter,Each,
M4354800,Parklet,Each,
M4354900,"Shade Canopy-Small, furnished and Installed",Each,
M4354901,"Shade Canopy-Large, Furnished and Installed",Each,
M4354902,Allowance for Shade Structure,Lump Sum,
440,Sprinkler Irrigation System Installation,,
M4400000,"Irrigation System, Complete, includes all trenching, bedding, backfill and compaction, bubbler heads, electric valves, irrigation controllers, sprinkler heads, quick couplers, gate valves, P.V.C. pipe, backflow prevention devices, and other work for a complete operating system.",Job,
M4400001,Landscape Irrigation System,Job,
M4400002,Temporary Irrigation System,Job,
M4400003,Temporary Irrigation System,Job,
M4400004,Modify Existing Irrigation System and Restore Landscaping Per Plans,Lump Sum,
M4400005,"1/2"" Poly. Tubing for Irrigation",Lin. Ft.,
M4400007,"1"" BRONZE ISOLATION VALVE",Each,
M4400010,"1"" BRONZE ISOLATION VALVE",Each,
M4400045,"3/4"", Class 160 PVC Irrigation Pipe",Lin. Ft.,
M4400046,"1"", Class 160 PVC Irrigation Pipe",Lin. Ft.,
M4400050,"1/2"", Class 315 PVC Irrigation Pipe",Lin. Ft.,
,,,
M4400055,"4"" Schedule 40 PVC irrigation Sleeve (Directional Bore)",Lin. Ft.,
M4400075,"3/4"", Class 200 PVC Irrigation Pipe",Lin. Ft.,
M4400100,"1"",Class 200 PVC Irrigation Pipe",Lin. Ft.,
M4400111,"Solar Irrigation Controller W/Stainless Steel Locking Cabinet, Post and Concrete Pad/Footing. Price Includes all Trench",Each,
M4400125,"1-1/4"", Class 200 PVC Irrigation Pipe",Lin. Ft.,
M4400150,"1-1/2"", Class 200 PVC Irrigation Pipe",Lin. Ft.,
M4400200,"2"", Class 200 PVC Irrigation Pipe",Lin. Ft.,
M4400225,"2-1/2"", SDR 26 PVC Irrigation Pipe",L. F.,
M4400229,"10"", SDR-32.5 PVC Irrigation Pipe",Lin. Ft.,
M4400230,"3"", Class 200 PVC Irrigation Pipe",L. F.,
M4400245,"6"" Class 200 PVC Irrigation Pipe",Lin. Ft.,
M4400250,"1/2"", PVC Irrigation Pipe, Schedule 40",Lin. Ft.,
M4400255,"3/4"", PVC Irrigation Pipe, Schedule 40",Lin. Ft.,
M4400260,"1"" PVC Irrigation Pipe, Schedule 40",Lin. Ft.,
M4400262,"2"" PVC Irrigation Pipe, Sch. 40",Lin. Ft.,
M4400263,"3"" PVC Irrigation Pipe, Sch. 40",Lin. Ft.,
M4400270,"1 1/2"", PVC Irrigation Pipe, Schedule 40",Lin. Ft.,
M4400272,"1 1/4"" PVC Irrigation Pipe, Schedule 40",Lin. Ft.,
M4400280,"2 1/2"" PVC Irrigation Pipe, Schedule 40",Lin. Ft.,
M4400300,"1/2"", PVC Irrigation Flex Pipe, Schedule 80",Lin. Ft.,
M4400305,"3/4"", PVC Irrigation Pipe, Schedule 80",Lin. Ft.,
M4400310,"1"", PVC Irrigation Pipe, Schedule 80",Lin. Ft.,
M4400312,"1-1/4"", PVC Irrigation Pipe, Schedule 80",Lin. Ft.,
M4400315,"1- 1/2"" PVC Irrigation Pipe, Schedule 80",Lin. Ft.,
M4400320,"2"" PVC Irrigation Pipe, Schedule 80",Lin. Ft.,
M4400325,"2-1/2"" PVC Irrigation Pipe, Schedule 80",Lin. Ft.,
M4400330,"4"", PVC Irrigation Pipe, Schedule 40, Contingent Item",Lin. Ft.,
M4400360,"6"" PVC Irrigation Pipe Schedule 80",Lin. Ft.,
M4400400,Modify Existing Irrigation System Per Landscape Plan,Job,
M4400401,Adjust Irrigation Control Valve,Each,
M4400403,Adjust Backflow Preventor to Finished Grade,Each,
M4400410,Drip Irrigation System,Job,
M4400500,"3/4"" Quick Coupler",Each,
M4400501,Landscape and Irrigation Restoration,LS,
M4400510,"1"" Quick Coupler",Each,
M4400520,"2"" Quick Coupler with Key",Each,
M4400599,Quick Couplers,Each,
M4400600,Flush Cap,Each,
M4400605,Flush Cap and Box Assembly,Each,
M4400750,"1/2"", Galvanized Irrigation Pipe With Hanging Straps And Fittings",Lin. Ft.,
M4400765,"2"" Galvanized Irrigation Pipe With Hanging Straps And Fittings",Lin. Ft.,
M4400767,"2-1/2"" Copper Tubing With Hanging Straps And Fittings",Lin. Ft.,
M4400770,"2-1/2"" Galvanized Irrigation Pipe With Hanging Straps and Fittings",Lin. Ft.,
M4400775,"3"" Galvanized Irrigation Pipe With Hanging Straps and Fittings",Lin. Ft.,
M4400780,Flexible Metal Pump Connection,Each,
M4401057,"3"" Steel Caps Tack Welded and Sealed to Steel Posts",Each,
M4401075,"3/4"" Atmospheric Backflow Prevention Unit And Cage",Each,
M4401100,"1"" Atmospheric Backflow Prevention Unit And Cage",Each,
M4401125,"1-1/4"" Atmospheric Backflow Prevention Unit And Cage",Each,
M4401150,"1-1/2"" Atmospheric Backflow Prevention Unit And Cage",Each,
M4401315,"Solar Irrigation Controller W/Stainless Steel Locking Cabinet, Post and Concrete Pad/Footing. Price Includes all Trench",Each,
M4401337,"2-7/8"" Outside Diameter, Galvanized Steel Pipes, Fabricated, Cut to Size, And Set In Concrete Footing Spacing PER DETAIL",L.F.,
M4402075,"3/4"" Pressure Backflow Prevention Prevention Unit And Cage",Each,
M4402100,"1"" Pressure Backflow Prevention Unit and Cage",Each,
M4402125,"1-1/4"" Pressure Backflow Prevention Unit and Cage",Each,
M4402150,"1-1/2"" Pressure Backflow Prevention Unit and Cage",Each,
M4402400,"4"" Pressure Backflow Prevention Unit",Each,
M4402600,"6"" Pressure Backflow Prevention Unit and Cage",Each,
M4402900,Cage and Concrete Pad for Existing Backflow Prevention Unit,Each,
M4402950,"Relocate Existing Backflow Prevention Unit, Install New Cage Per Detail",Each,
M4403000,Emitter Control Assembly,Each,
M4403075,"3/4"" Reduced Pressure Backflow Prevention Unit and Cage",Each,
M4403100,"1"" Reduced Pressure Backflow Prevention Unit and Enclosure",Each,
M4403123,"Solar Irrigation Controller W/Stainless Steel Locking Cabinet, Post and Concrete Pad/Footing. Price Includes all Trench",Each,
M4403125,"1-1/4"" Reduced Pressure Backflow Prevention Unit and Cage",Each,
M4403150,"1-1/2"" Reduced Pressure Backflow Prevention Unit and Cage",Each,
M4403151,"2"" Reduced Pressure Backflow Prevention Unit and Cage",Each,
M4403200,"2"" Reduced Pressure Backflow Prevention Unit and Cage",Each,
M4404000,Pull Box,Each,
M4404001,Electric Valve And Box,Each,
M4404075,"3/4"" Electric Remote Control Valve And Assembly",Each,
M4404076,"3/4"" Electric Remote Control Assembly and Valve Box For Drip System",Each,
M4404100,"1"" Electric Remote Control Assembly and Valve Box For Drip System",Each,
M4404125,"1-1/4"" Electric Remote Control Assembly and Valve Box For Drip System",Each,
M4404150,"1-1/2""Electric Remote Control Assembly and Valve Box For Drip System",Each,
M4404199,"1"" Electric Remote Control Valve And Emitter Control Assembly Per Detail",Each,
M4404200,"2"" Electric Remote Control Valve And Assembly",Each,
M4404305,"3/4"" Gate Valve",Each,
M4404310,"1"" Gate Valve",Each,
M4404311,"1"" Ball Valve",Each,
M4404312,"1-1/4"" Gate Valve",Each,
M4404315,"1-1/2"" Gate Valve",Each,
M4404316,"1-1/2"" PVC Ball Valve",Each,
M4404320,"2"" Gate Valve",Each,
M4404321,"2"" Gate Valve and Assembly",Each,
M4404322,"2"" PVC Ball Valve",Each,
M4404323,"3"" PVC Ball Valve",Each,
M4404326,"Gatevalve, Tideflex 37G or Equal",Each,
M4404375,"3/4"" Check Valve",Each,
M4404390,"1"" Check Valve",Each,
M4404393,"MAINLINE GATE VALVE AND 10"" ROUND BOX",Each,
M4404400,Flush Valves,Each,
M4404410,Bubbler Valve,Each,
M4404498,Pressure Compensating Bubbler,Each,
M4404499,Conversion Bubbler Heads,Each,
M4404500,Bubbler And Riser Assembly,Each,
,,,
M4404501,Emitters And Risers Assembly,Each,
M4404502,"1 G.P.H., 3 G.P.H. and 5 G.P.H. Emitters",Each,
M4404503,2 G.P.H. Emitters,Each,
M4404504,"Wye Strainers (1"")",Each,
M4404505,Pressure Regulator,Each,
M4404506,Sprinkler Impact Heads (54' Radius with 40 psi),Each,
M4404507,Quick Coupler Keys,Each,
M4404508,Pop-up Sprinkler Head,Each,
M4404509,Single Port Emitter and Riser Assembly with Bug Cap,Each,
